"couple"	"ppnr"	"beepnr"	"DayESM"	"happy"	"relaxed"	"enact_respons"	"together_0"	"together_1"
10	710	46	4	NA	NA	NA	NA	NA
10	710	47	4	87	82	91	NA	1
10	710	48	4	87	88	0	1	NA
10	710	49	4	79	78	0	1	NA
10	710	50	5	55	70	85	1	NA
10	710	51	5	67	88	80	1	NA
10	710	52	5	30	23	88	NA	1
10	710	53	5	48	46	76	1	NA
10	710	54	5	74	92	96	NA	1
10	710	55	5	83	79	93	NA	1
11	711	1	31	58	67	76	1	NA
11	711	2	31	78	78	78	NA	1
11	711	3	31	75	83	77	NA	1
11	711	4	31	83	89	83	NA	1
11	711	5	31	72	82	77	NA	1
11	711	6	31	86	81	85	NA	1
11	711	7	1	82	89	81	NA	1
11	711	8	1	83	90	76	NA	1
11	711	9	1	75	78	74	NA	1
11	711	10	1	75	79	76	NA	1
11	711	11	1	84	80	75	NA	1
11	711	12	1	60	59	68	NA	1
11	711	13	2	74	78	79	NA	1
11	711	14	2	76	78	75	NA	1
11	711	15	2	76	86	78	NA	1
11	711	16	2	82	85	75	NA	1
11	711	17	2	56	72	76	1	NA
11	711	18	2	78	82	76	1	NA
11	711	19	2	83	91	80	1	NA
11	711	20	2	76	82	69	1	NA
11	711	21	2	85	76	68	1	NA
11	711	22	2	57	79	81	1	NA
11	711	23	2	62	73	75	1	NA
11	711	24	2	62	86	74	1	NA
11	711	25	2	66	62	79	1	NA
11	711	26	2	64	67	73	1	NA
11	711	27	3	60	75	80	NA	1
11	711	28	3	79	76	72	NA	1
11	711	29	3	76	76	72	NA	1
11	711	30	3	76	83	78	NA	1
11	711	31	3	74	75	74	NA	1
11	711	32	3	71	73	83	NA	1
11	711	33	3	79	77	80	NA	1
11	711	34	3	78	81	81	NA	1
11	711	35	3	83	85	74	NA	1
11	711	36	3	NA	NA	NA	NA	NA
11	711	37	3	77	79	79	NA	1
11	711	38	3	82	84	83	NA	1
11	711	39	3	76	80	78	NA	1
11	711	40	3	78	83	75	NA	1
11	711	41	4	73	80	72	1	NA
11	711	42	4	76	81	76	1	NA
11	711	43	4	81	79	74	NA	1
11	711	44	4	69	89	68	NA	1
11	711	45	4	78	83	71	NA	1
11	711	46	4	83	81	67	NA	1
11	711	47	5	81	74	72	1	NA
11	711	48	5	74	79	68	1	NA
11	711	49	5	70	68	67	1	NA
11	711	50	5	80	76	73	NA	1
11	711	51	5	72	79	75	NA	1
11	711	52	5	79	83	70	NA	1
11	711	53	6	75	79	77	1	NA
11	711	54	6	NA	NA	NA	NA	NA
11	711	55	6	NA	NA	NA	NA	NA
11	711	56	6	NA	NA	NA	NA	NA
11	711	57	6	NA	NA	NA	NA	NA
11	711	58	6	NA	NA	NA	NA	NA
12	712	1	1	68	75	60	NA	1
12	712	2	1	88	89	67	NA	1
12	712	3	1	76	72	65	NA	1
12	712	4	1	70	60	58	NA	1
12	712	5	1	58	63	57	NA	1
12	712	6	1	55	46	69	NA	1
12	712	7	2	68	76	68	NA	1
12	712	8	2	79	78	85	NA	1
12	712	9	2	65	62	68	NA	1
12	712	10	2	66	59	76	NA	1
12	712	11	2	89	93	88	NA	1
12	712	12	2	50	51	67	NA	1
12	712	13	2	56	68	64	1	NA
12	712	14	2	100	98	81	NA	1
12	712	15	2	68	76	80	NA	1
12	712	16	2	63	57	52	1	NA
12	712	17	2	64	59	62	NA	1
12	712	18	2	77	45	67	NA	1
12	712	19	2	66	69	71	1	NA
12	712	20	2	61	32	68	NA	1
12	712	21	3	54	70	70	NA	1
12	712	22	3	69	82	62	1	NA
12	712	23	3	70	75	69	NA	1
12	712	24	3	76	75	59	NA	1
12	712	25	3	84	86	69	NA	1
12	712	26	3	88	87	76	NA	1
12	712	27	3	64	64	61	NA	1
12	712	28	3	46	43	54	NA	1
12	712	29	3	65	44	59	NA	1
12	712	30	3	76	79	59	NA	1
12	712	31	3	66	58	74	NA	1
12	712	32	3	62	38	68	NA	1
12	712	33	3	54	76	61	NA	1
12	712	34	3	84	81	74	NA	1
12	712	35	4	54	50	64	NA	1
12	712	36	4	53	50	69	NA	1
12	712	37	4	57	42	69	NA	1
12	712	38	4	59	66	71	NA	1
12	712	39	4	61	75	75	NA	1
12	712	40	4	64	67	70	NA	1
12	712	41	5	62	49	69	NA	1
12	712	42	5	79	77	68	NA	1
12	712	43	5	78	67	73	NA	1
12	712	44	5	50	52	66	NA	1
12	712	45	5	69	60	71	NA	1
12	712	46	5	67	68	59	NA	1
12	712	47	6	52	49	59	NA	1
12	712	48	6	70	68	60	NA	1
12	712	49	6	66	69	65	NA	1
12	712	50	6	63	66	57	NA	1
12	712	51	6	69	62	69	NA	1
12	712	52	6	71	70	61	NA	1
12	712	53	7	43	47	50	NA	1
12	712	54	7	47	55	48	1	NA
12	712	55	7	48	48	47	1	NA
12	712	56	7	45	55	56	1	NA
12	712	57	7	46	55	46	NA	1
12	712	58	7	NA	NA	NA	NA	NA
12	712	59	8	56	59	68	NA	1
12	712	60	8	44	52	40	NA	1
12	712	61	8	31	46	36	NA	1
12	712	62	8	48	56	67	NA	1
12	712	63	8	71	70	66	NA	1
12	712	64	8	70	67	76	NA	1
13	713	1	1	NA	NA	NA	NA	NA
13	713	2	1	100	74	100	NA	1
13	713	3	1	97	73	100	NA	1
13	713	4	1	81	57	87	NA	1
13	713	5	1	89	75	80	NA	1
13	713	6	1	91	77	89	NA	1
13	713	7	2	NA	NA	NA	NA	NA
13	713	8	2	NA	NA	NA	NA	NA
13	713	9	2	NA	NA	NA	NA	NA
13	713	10	2	68	47	98	1	NA
13	713	11	2	100	50	100	NA	1
13	713	12	2	77	60	100	NA	1
13	713	13	2	76	71	100	1	NA
13	713	14	2	88	84	100	1	NA
13	713	15	2	100	82	100	1	NA
13	713	16	2	96	91	100	1	NA
13	713	17	2	78	77	99	NA	1
13	713	18	2	79	38	100	NA	1
13	713	19	2	85	70	100	NA	1
13	713	20	2	74	53	100	NA	1
13	713	21	3	100	40	100	NA	1
13	713	22	3	66	38	81	NA	1
13	713	23	3	NA	NA	NA	NA	NA
13	713	24	3	87	57	91	NA	1
13	713	25	3	67	42	81	NA	1
13	713	26	3	72	33	81	NA	1
13	713	27	3	64	79	94	NA	1
13	713	28	3	87	67	100	NA	1
13	713	29	3	66	76	87	NA	1
13	713	30	3	52	25	74	NA	1
13	713	31	3	77	40	78	NA	1
13	713	32	3	88	61	96	NA	1
13	713	33	3	83	50	84	NA	1
13	713	34	3	68	80	84	NA	1
13	713	35	4	82	88	85	NA	1
13	713	36	4	90	100	100	NA	1
13	713	37	4	93	92	100	NA	1
13	713	38	4	86	59	92	NA	1
13	713	39	4	83	86	100	NA	1
13	713	40	4	91	78	100	NA	1
13	713	41	5	92	79	100	NA	1
13	713	42	5	100	100	100	NA	1
13	713	43	5	100	100	100	NA	1
13	713	44	5	100	100	100	NA	1
13	713	45	5	100	100	100	NA	1
13	713	46	5	100	100	100	NA	1
13	713	47	6	100	100	100	NA	1
13	713	48	6	100	100	100	NA	1
13	713	49	6	100	100	100	NA	1
13	713	50	6	100	100	100	NA	1
13	713	51	6	100	89	100	NA	1
13	713	52	6	100	100	100	NA	1
13	713	53	7	100	100	100	NA	1
13	713	54	7	100	100	100	NA	1
13	713	55	7	100	100	99	NA	1
13	713	56	7	100	100	100	NA	1
13	713	57	7	100	100	100	NA	1
13	713	58	7	100	100	100	NA	1
13	713	59	8	86	82	80	NA	1
13	713	60	8	77	86	75	NA	1
13	713	61	8	85	79	76	NA	1
13	713	62	8	74	75	96	NA	1
13	713	63	8	79	82	86	NA	1
13	713	64	8	87	88	78	NA	1
14	714	1	1	53	91	84	NA	1
14	714	2	1	90	78	83	NA	1
14	714	3	1	80	73	91	NA	1
14	714	4	1	80	74	82	NA	1
14	714	5	2	78	77	74	1	NA
14	714	6	2	78	78	76	NA	1
14	714	7	2	45	69	75	NA	1
14	714	8	2	63	62	66	NA	1
14	714	9	2	8	5	67	NA	1
14	714	10	2	3	6	71	NA	1
14	714	11	2	3	30	77	NA	1
14	714	12	2	10	31	73	NA	1
14	714	13	2	66	69	70	NA	1
14	714	14	2	53	59	73	NA	1
14	714	15	2	41	27	73	NA	1
14	714	16	2	41	34	77	NA	1
14	714	17	2	37	47	68	NA	1
14	714	18	2	60	52	8	NA	1
14	714	19	3	62	67	68	NA	1
14	714	20	3	54	48	79	NA	1
14	714	21	3	32	64	16	NA	1
14	714	22	3	42	8	71	NA	1
14	714	23	3	83	80	84	NA	1
14	714	24	3	63	51	66	NA	1
14	714	25	3	68	75	74	NA	1
14	714	26	3	72	60	71	NA	1
14	714	27	3	51	50	76	NA	1
14	714	28	3	76	59	81	NA	1
14	714	29	3	67	61	71	NA	1
14	714	30	3	63	57	62	1	NA
14	714	31	3	65	61	70	1	NA
14	714	32	3	65	52	78	1	NA
14	714	33	4	50	57	75	1	NA
14	714	34	4	27	43	81	1	NA
14	714	35	4	43	43	68	1	NA
14	714	36	4	55	47	75	1	NA
14	714	37	4	20	7	72	1	NA
14	714	38	4	32	35	78	1	NA
14	714	39	5	NA	NA	NA	NA	NA
14	714	40	5	NA	NA	NA	NA	NA
14	714	41	5	NA	NA	NA	NA	NA
14	714	42	5	NA	NA	NA	NA	NA
14	714	43	5	14	35	78	1	NA
14	714	44	5	18	35	75	1	NA
14	714	45	6	31	4	72	1	NA
14	714	46	6	28	32	81	1	NA
14	714	47	6	12	10	85	1	NA
14	714	48	6	56	11	83	1	NA
14	714	49	6	43	36	69	1	NA
14	714	50	6	34	36	68	1	NA
14	714	51	7	26	33	70	1	NA
14	714	52	7	50	40	83	1	NA
14	714	53	7	61	56	71	1	NA
14	714	54	7	52	37	71	NA	1
14	714	55	7	76	58	74	NA	1
14	714	56	7	68	64	77	NA	1
14	714	57	8	62	50	85	1	NA
14	714	58	8	NA	NA	NA	NA	NA
14	714	59	8	NA	NA	NA	NA	NA
14	714	60	8	NA	NA	NA	NA	NA
14	714	61	8	NA	NA	NA	NA	NA
14	714	62	8	NA	NA	NA	NA	NA
15	715	1	1	NA	NA	NA	NA	NA
15	715	2	2	45	34	57	NA	1
15	715	3	2	25	33	65	NA	1
15	715	4	2	74	88	62	NA	1
15	715	5	2	NA	NA	NA	NA	NA
15	715	6	2	77	100	59	NA	1
15	715	7	2	60	100	82	NA	1
15	715	8	2	84	80	50	NA	1
15	715	9	2	68	76	62	NA	1
15	715	10	2	74	77	68	NA	1
15	715	11	2	54	82	64	NA	1
15	715	12	2	72	81	100	NA	1
15	715	13	2	83	61	87	NA	1
15	715	14	2	100	66	0	NA	1
15	715	15	2	100	100	82	NA	1
15	715	16	3	88	93	81	NA	1
15	715	17	3	NA	NA	NA	NA	NA
15	715	18	3	NA	NA	NA	NA	NA
15	715	19	3	NA	NA	NA	NA	NA
15	715	20	3	NA	NA	NA	NA	NA
15	715	21	3	NA	NA	NA	NA	NA
15	715	22	3	100	100	100	NA	1
15	715	23	3	100	100	65	NA	1
15	715	24	3	100	86	78	NA	1
15	715	25	3	85	93	73	NA	1
15	715	26	3	67	84	56	NA	1
15	715	27	3	98	82	49	NA	1
15	715	28	3	45	44	74	NA	1
15	715	29	3	100	100	93	NA	1
15	715	30	4	33	37	51	1	NA
15	715	31	4	76	77	37	NA	1
15	715	32	4	48	59	86	NA	1
15	715	33	4	32	27	56	1	NA
15	715	34	4	33	69	58	1	NA
15	715	35	4	76	63	71	1	NA
15	715	36	5	38	38	58	1	NA
15	715	37	5	NA	NA	NA	NA	NA
15	715	38	5	35	36	56	NA	1
15	715	39	5	41	26	37	1	NA
15	715	40	5	36	72	66	1	NA
15	715	41	5	70	29	39	NA	1
15	715	42	6	65	75	66	NA	1
15	715	43	6	52	49	69	NA	1
15	715	44	6	57	58	30	NA	1
15	715	45	6	75	78	32	1	NA
15	715	46	6	71	72	72	NA	1
15	715	47	6	53	65	60	NA	1
15	715	48	7	66	52	50	1	NA
15	715	49	7	38	36	46	1	NA
15	715	50	7	56	66	67	1	NA
15	715	51	7	60	80	71	1	NA
15	715	52	7	60	81	36	1	NA
15	715	53	7	72	44	90	NA	1
15	715	54	8	23	40	79	1	NA
15	715	55	8	68	43	74	1	NA
15	715	56	8	64	45	55	1	NA
15	715	57	8	73	76	65	1	NA
15	715	58	8	82	65	55	1	NA
15	715	59	8	36	31	35	1	NA
16	716	1	5	86	79	88	NA	1
16	716	2	5	78	94	78	NA	1
16	716	3	5	98	90	94	1	NA
16	716	4	5	76	74	87	1	NA
16	716	5	5	64	79	86	1	NA
16	716	6	5	67	79	74	1	NA
16	716	7	6	89	66	78	NA	1
16	716	8	6	77	57	100	NA	1
16	716	9	6	78	88	87	NA	1
16	716	10	6	88	82	100	NA	1
16	716	11	6	90	82	77	NA	1
16	716	12	6	93	100	100	NA	1
16	716	13	7	92	82	87	NA	1
16	716	14	7	82	72	100	1	NA
16	716	15	7	81	48	100	1	NA
16	716	16	7	NA	NA	NA	NA	NA
16	716	17	7	100	100	74	1	NA
16	716	18	7	80	86	83	1	NA
16	716	19	8	63	67	100	1	NA
16	716	20	8	56	76	99	1	NA
16	716	21	8	NA	NA	NA	NA	NA
16	716	22	8	100	61	100	1	NA
16	716	23	8	82	67	98	1	NA
16	716	24	8	76	72	78	1	NA
16	716	25	9	63	78	92	1	NA
16	716	26	9	62	65	100	1	NA
16	716	27	9	61	62	100	1	NA
16	716	28	9	68	0	90	1	NA
16	716	29	9	64	78	100	1	NA
16	716	30	9	73	78	100	1	NA
16	716	31	9	59	74	100	1	NA
16	716	32	9	66	64	91	1	NA
16	716	33	9	67	58	93	1	NA
16	716	34	9	53	67	85	1	NA
16	716	35	9	71	64	100	1	NA
16	716	36	9	62	70	100	1	NA
16	716	37	9	58	71	92	1	NA
16	716	38	9	51	74	100	1	NA
16	716	39	10	69	78	100	1	NA
16	716	40	10	73	64	89	1	NA
16	716	41	10	80	64	93	1	NA
16	716	42	10	76	56	100	1	NA
16	716	43	10	80	85	91	1	NA
16	716	44	10	60	60	100	1	NA
16	716	45	10	NA	NA	NA	NA	NA
16	716	46	10	NA	NA	NA	NA	NA
16	716	47	10	NA	NA	NA	NA	NA
16	716	48	10	NA	NA	NA	NA	NA
16	716	49	10	56	50	98	1	NA
16	716	50	10	0	73	92	1	NA
16	716	51	10	86	57	91	NA	1
16	716	52	10	76	76	100	NA	1
16	716	53	11	73	70	100	1	NA
16	716	54	11	54	51	100	1	NA
16	716	55	11	32	40	100	1	NA
16	716	56	11	46	49	100	1	NA
16	716	57	11	24	28	100	1	NA
16	716	58	11	31	27	100	1	NA
17	717	1	5	35	48	45	NA	1
17	717	2	6	50	48	65	1	NA
17	717	3	6	57	30	32	NA	1
17	717	4	6	77	62	36	NA	1
17	717	5	6	69	67	69	NA	1
17	717	6	6	67	62	51	NA	1
17	717	7	6	59	56	52	NA	1
17	717	8	7	57	45	71	1	NA
17	717	9	7	45	67	50	1	NA
17	717	10	7	65	71	48	1	NA
17	717	11	7	65	75	53	1	NA
17	717	12	7	49	78	43	1	NA
17	717	13	7	68	80	52	1	NA
17	717	14	8	54	30	71	1	NA
17	717	15	8	67	61	80	NA	1
17	717	16	8	48	78	62	NA	1
17	717	17	8	54	46	60	NA	1
17	717	18	8	68	81	59	1	NA
17	717	19	8	63	86	59	1	NA
17	717	20	9	57	41	73	1	NA
17	717	21	9	81	74	62	1	NA
17	717	22	9	NA	NA	NA	NA	NA
17	717	23	9	68	72	82	1	NA
17	717	24	9	52	52	68	1	NA
17	717	25	9	58	18	67	1	NA
17	717	26	9	52	35	64	1	NA
17	717	27	9	5	76	50	1	NA
17	717	28	9	29	15	55	NA	1
17	717	29	9	73	69	50	1	NA
17	717	30	9	77	80	86	1	NA
17	717	31	9	77	78	45	1	NA
17	717	32	9	50	60	12	1	NA
17	717	33	9	64	54	69	1	NA
17	717	34	10	14	16	33	1	NA
17	717	35	10	41	31	54	1	NA
17	717	36	10	63	91	72	1	NA
17	717	37	10	76	69	52	1	NA
17	717	38	10	64	83	70	1	NA
17	717	39	10	33	38	40	1	NA
17	717	40	10	NA	NA	NA	NA	NA
17	717	41	10	NA	NA	NA	NA	NA
17	717	42	10	73	72	73	1	NA
17	717	43	10	16	83	16	1	NA
17	717	44	10	73	84	55	1	NA
17	717	45	10	20	50	20	1	NA
17	717	46	10	56	54	22	1	NA
17	717	47	10	38	88	62	1	NA
17	717	48	11	73	60	66	1	1
17	717	49	11	16	14	77	NA	1
17	717	50	11	87	77	72	NA	1
17	717	51	11	80	78	53	1	NA
17	717	52	11	62	60	61	1	NA
17	717	53	11	9	6	44	1	NA
17	717	54	12	25	52	39	1	NA
17	717	55	12	10	13	56	1	NA
17	717	56	12	NA	NA	NA	NA	NA
17	717	57	12	NA	NA	NA	NA	NA
17	717	58	12	NA	NA	NA	NA	NA
17	717	59	12	NA	NA	NA	NA	NA
18	718	1	7	82	79	81	NA	1
18	718	2	7	81	82	70	NA	1
18	718	3	7	83	70	78	NA	1
18	718	4	7	79	81	81	NA	1
18	718	5	7	76	63	69	NA	1
18	718	6	8	69	64	60	1	NA
18	718	7	8	72	67	68	1	NA
18	718	8	8	48	58	79	1	NA
18	718	9	8	79	69	59	1	NA
18	718	10	8	53	66	74	1	NA
18	718	11	8	72	61	68	1	NA
18	718	12	9	64	55	4	1	NA
18	718	13	9	58	62	49	1	NA
18	718	14	9	49	55	52	1	NA
18	718	15	9	50	51	60	1	NA
18	718	16	9	57	68	63	1	NA
18	718	17	9	45	61	61	1	NA
18	718	18	9	54	42	52	1	NA
18	718	19	9	58	44	54	1	NA
18	718	20	9	0	65	49	1	NA
18	718	21	9	64	53	63	1	NA
18	718	22	9	NA	NA	NA	NA	NA
18	718	23	9	NA	NA	NA	NA	NA
18	718	24	9	98	100	77	1	NA
18	718	25	9	56	79	54	1	NA
18	718	26	10	55	57	57	1	NA
18	718	27	10	61	46	52	1	NA
18	718	28	10	54	57	52	1	NA
18	718	29	10	72	43	56	NA	1
18	718	30	10	69	39	52	NA	1
18	718	31	10	78	79	60	NA	1
18	718	32	10	51	46	38	1	NA
18	718	33	10	27	36	21	1	NA
18	718	34	10	64	52	50	1	NA
18	718	35	10	52	59	55	NA	1
18	718	36	10	84	62	67	1	NA
18	718	37	10	69	65	51	1	NA
18	718	38	10	64	70	62	NA	1
18	718	39	10	45	46	69	NA	1
18	718	40	11	64	74	58	1	NA
18	718	41	11	57	50	57	1	NA
18	718	42	11	64	50	58	1	NA
18	718	43	11	54	70	58	1	NA
18	718	44	11	69	55	54	1	NA
18	718	45	11	64	52	55	NA	1
18	718	46	12	45	58	63	1	NA
18	718	47	12	52	53	53	1	NA
18	718	48	12	66	51	51	1	NA
18	718	49	12	NA	NA	NA	NA	NA
18	718	50	12	47	62	50	1	NA
18	718	51	12	50	40	64	NA	1
18	718	52	13	57	67	56	1	NA
18	718	53	13	48	57	54	1	NA
18	718	54	13	56	40	59	1	NA
18	718	55	13	59	43	46	1	NA
18	718	56	13	78	66	64	1	NA
18	718	57	13	56	51	54	1	NA
20	720	1	9	78	86	83	NA	1
20	720	2	9	78	86	89	NA	1
20	720	3	9	73	84	83	NA	1
20	720	4	9	85	92	88	NA	1
20	720	5	9	86	78	82	NA	1
20	720	6	9	78	66	88	NA	1
20	720	7	9	76	72	92	NA	1
20	720	8	9	81	81	81	NA	1
20	720	9	9	90	88	83	NA	1
20	720	10	9	86	86	81	NA	1
20	720	11	9	85	85	86	NA	1
20	720	12	9	82	89	85	NA	1
20	720	13	9	83	86	89	NA	1
20	720	14	10	88	83	88	NA	1
20	720	15	10	84	87	90	NA	1
20	720	16	10	NA	NA	NA	NA	NA
20	720	17	10	86	6	84	NA	1
20	720	18	10	90	85	92	NA	1
20	720	19	10	86	86	85	NA	1
20	720	20	10	90	90	94	NA	1
20	720	21	10	87	91	86	NA	1
20	720	22	10	83	78	14	NA	1
20	720	23	10	84	83	86	NA	1
20	720	24	10	88	82	54	NA	1
20	720	25	10	80	87	83	NA	1
20	720	26	10	94	85	85	NA	1
20	720	27	10	78	85	14	NA	1
20	720	28	11	87	84	83	NA	1
20	720	29	11	87	88	83	NA	1
20	720	30	11	85	86	90	NA	1
20	720	31	11	85	83	86	NA	1
20	720	32	11	91	90	90	NA	1
20	720	33	11	87	87	87	NA	1
20	720	34	12	86	90	90	NA	1
20	720	35	12	91	94	91	NA	1
20	720	36	12	80	80	54	NA	1
20	720	37	12	93	88	89	NA	1
20	720	38	12	89	87	84	NA	1
20	720	39	12	93	90	79	NA	1
20	720	40	13	92	83	50	NA	1
20	720	41	13	89	87	48	NA	1
20	720	42	13	82	89	58	NA	1
20	720	43	13	88	88	86	NA	1
20	720	44	13	87	89	88	NA	1
20	720	45	13	90	89	91	NA	1
20	720	46	14	91	87	90	NA	1
20	720	47	14	88	89	93	NA	1
20	720	48	14	85	86	89	NA	1
20	720	49	14	91	91	90	NA	1
20	720	50	14	89	89	86	NA	1
20	720	51	14	90	84	90	NA	1
20	720	52	15	90	84	85	NA	1
20	720	53	15	90	89	88	NA	1
20	720	54	15	86	4	88	NA	1
20	720	55	15	90	92	88	NA	1
20	720	56	15	91	92	92	NA	1
20	720	57	15	91	92	89	NA	1
20	720	58	16	89	87	90	NA	1
20	720	59	16	85	92	91	NA	1
20	720	60	16	89	4	87	NA	1
20	720	61	16	90	92	92	NA	1
20	720	62	16	88	88	92	NA	1
20	720	63	16	90	7	91	NA	1
20	720	64	16	91	98	54	NA	1
20	720	65	16	90	95	61	NA	1
20	720	66	16	92	91	89	NA	1
20	720	67	16	94	4	89	NA	1
20	720	68	16	90	88	88	NA	1
20	720	69	16	94	90	91	1	NA
20	720	70	16	88	86	85	NA	1
20	720	71	16	96	89	94	NA	1
21	721	1	9	63	73	80	NA	1
21	721	2	9	59	68	86	NA	1
21	721	3	9	70	83	79	NA	1
21	721	4	9	NA	NA	NA	NA	NA
21	721	5	9	70	78	83	NA	1
21	721	6	9	80	100	94	NA	1
21	721	7	9	78	61	81	NA	1
21	721	8	9	69	94	92	NA	1
21	721	9	9	NA	NA	NA	NA	NA
21	721	10	9	72	40	84	NA	1
21	721	11	9	69	51	81	NA	1
21	721	12	10	52	56	100	NA	1
21	721	13	10	47	41	0	NA	1
21	721	14	10	NA	NA	NA	NA	NA
21	721	15	10	41	47	100	NA	1
21	721	16	10	47	55	83	NA	1
21	721	17	10	24	1	98	NA	1
21	721	18	10	32	82	100	NA	1
21	721	19	10	28	60	82	NA	1
21	721	20	10	33	29	98	NA	1
21	721	21	10	28	25	92	NA	1
21	721	22	10	28	26	85	NA	1
21	721	23	10	43	47	85	NA	1
21	721	24	10	46	59	98	NA	1
21	721	25	10	52	48	100	NA	1
21	721	26	11	58	41	100	NA	1
21	721	27	11	30	51	85	NA	1
21	721	28	11	43	49	100	NA	1
21	721	29	11	51	48	100	NA	1
21	721	30	11	NA	NA	NA	NA	NA
21	721	31	11	48	56	69	1	NA
21	721	32	12	48	39	58	NA	1
21	721	33	12	0	36	57	NA	1
21	721	34	12	60	48	94	NA	1
21	721	35	12	NA	NA	NA	NA	NA
21	721	36	12	58	50	80	NA	1
21	721	37	12	0	42	87	NA	1
21	721	38	13	54	46	0	NA	1
21	721	39	13	45	26	77	NA	1
21	721	40	13	38	51	100	NA	1
21	721	41	13	49	40	76	NA	1
21	721	42	13	53	47	100	NA	1
21	721	43	13	36	48	96	NA	1
21	721	44	14	NA	NA	NA	NA	NA
21	721	45	14	45	40	98	NA	1
21	721	46	14	NA	NA	NA	NA	NA
21	721	47	14	NA	NA	NA	NA	NA
21	721	48	14	NA	NA	NA	NA	NA
21	721	49	14	52	65	100	NA	1
21	721	50	15	NA	NA	NA	NA	NA
21	721	51	15	NA	NA	NA	NA	NA
21	721	52	15	NA	NA	NA	NA	NA
21	721	53	15	NA	NA	NA	NA	NA
21	721	54	15	0	34	100	NA	1
21	721	55	15	38	50	75	NA	1
21	721	56	16	58	50	100	NA	1
21	721	57	16	63	54	92	NA	1
21	721	58	16	52	41	63	NA	1
21	721	59	16	60	57	100	NA	1
21	721	60	16	52	59	100	NA	1
21	721	61	16	38	60	100	NA	1
21	721	62	16	55	48	100	NA	1
21	721	63	16	47	0	100	NA	1
21	721	64	16	35	46	100	NA	1
21	721	65	16	53	34	100	NA	1
21	721	66	16	59	58	100	NA	1
21	721	67	16	54	48	100	NA	1
21	721	68	16	40	0	100	NA	1
21	721	69	16	55	44	100	NA	1
22	722	1	9	61	38	70	NA	1
22	722	2	9	59	47	69	NA	1
22	722	3	9	66	72	70	1	NA
22	722	4	9	58	88	83	1	NA
22	722	5	9	61	31	74	1	NA
22	722	6	9	53	75	64	1	NA
22	722	7	9	70	48	67	1	NA
22	722	8	9	55	31	71	1	NA
22	722	9	9	81	0	72	1	NA
22	722	10	10	24	77	80	1	NA
22	722	11	10	37	39	61	1	NA
22	722	12	10	43	89	64	1	NA
22	722	13	10	63	62	80	1	NA
22	722	14	10	37	26	79	1	NA
22	722	15	10	10	27	74	1	NA
22	722	16	10	24	35	64	1	NA
22	722	17	10	48	33	62	1	NA
22	722	18	10	75	66	71	1	NA
22	722	19	10	54	38	67	1	NA
22	722	20	10	43	34	83	1	NA
22	722	21	10	36	33	84	1	NA
22	722	22	10	41	42	80	1	NA
22	722	23	10	76	55	79	1	NA
22	722	24	11	59	56	81	NA	1
22	722	25	11	45	26	76	NA	1
22	722	26	11	74	35	77	NA	1
22	722	27	11	45	56	76	NA	1
22	722	28	11	37	45	68	NA	1
22	722	29	11	34	28	73	NA	1
22	722	30	12	19	39	71	NA	1
22	722	31	12	36	50	73	NA	1
22	722	32	12	62	30	77	NA	1
22	722	33	12	36	30	74	NA	1
22	722	34	12	32	41	68	NA	1
22	722	35	12	24	25	72	NA	1
22	722	36	13	NA	NA	NA	NA	NA
22	722	37	13	31	53	82	NA	1
22	722	38	13	58	31	76	NA	1
22	722	39	13	47	17	78	NA	1
22	722	40	13	35	29	81	1	NA
22	722	41	13	25	25	85	NA	1
22	722	42	14	30	36	74	1	NA
22	722	43	14	15	29	71	1	NA
22	722	44	14	29	22	77	NA	1
22	722	45	14	32	31	68	NA	1
22	722	46	14	26	13	69	NA	1
22	722	47	14	14	18	77	NA	1
22	722	48	15	NA	NA	NA	NA	NA
22	722	49	15	NA	NA	NA	NA	NA
22	722	50	15	12	6	71	NA	1
22	722	51	15	20	0	62	NA	1
22	722	52	15	34	20	72	NA	1
22	722	53	15	48	62	69	NA	1
22	722	54	16	34	26	71	NA	1
22	722	55	16	49	47	79	NA	1
22	722	56	16	34	20	81	NA	1
22	722	57	16	22	24	70	NA	1
22	722	58	16	8	18	77	NA	1
22	722	59	16	33	30	78	NA	1
22	722	60	16	36	44	74	NA	1
22	722	61	16	23	16	68	NA	1
22	722	62	16	33	36	76	NA	1
22	722	63	16	12	0	77	NA	1
22	722	64	16	19	36	82	NA	1
22	722	65	16	29	31	74	NA	1
22	722	66	16	22	27	59	NA	1
22	722	67	16	20	23	75	NA	1
23	723	1	9	63	79	61	NA	1
23	723	2	9	70	87	66	NA	1
23	723	3	9	84	87	80	NA	1
23	723	4	9	83	86	82	NA	1
23	723	5	9	80	89	80	NA	1
23	723	6	9	85	79	81	NA	1
23	723	7	9	81	80	75	NA	1
23	723	8	10	NA	NA	NA	NA	NA
23	723	9	10	87	52	80	NA	1
23	723	10	10	55	77	90	1	NA
23	723	11	10	63	80	64	1	NA
23	723	12	10	64	77	64	1	NA
23	723	13	10	84	76	52	1	NA
23	723	14	10	66	70	50	1	NA
23	723	15	10	52	66	62	1	NA
23	723	16	10	61	69	71	NA	1
23	723	17	10	69	64	56	1	NA
23	723	18	10	67	83	78	NA	1
23	723	19	10	83	78	77	NA	1
23	723	20	10	65	77	76	NA	1
23	723	21	10	76	88	77	NA	1
23	723	22	11	40	50	70	1	NA
